H-5
9.626	596.875	62.009	21.367	25.090
9.626	611.200	63.497	22.274	25.060
9.626	630.300	65.481	23.179	25.120
9.626	639.850	66.473	24.071	25.090
9.626	625.525	64.985	24.967	25.100
9.626	625.525	64.985	25.862	25.030
9.626	620.750	64.489	26.832	25.060
9.626	615.975	63.993	27.837	25.090
9.626	611.200	63.497	28.836	25.120
9.626	615.975	63.993	30.377	25.110
1000.212	3925.050	3.924	31.271	25.180
1000.212	4173.350	4.172	32.173	25.130
1000.212	4225.875	4.225	33.082	25.130
1000.212	4450.300	4.449	33.984	25.100
1000.212	4560.125	4.559	34.878	25.110
1000.212	4650.850	4.650	35.828	25.150
1000.212	4851.400	4.850	36.831	25.210
1000.212	4908.700	4.908	37.838	25.190
1000.212	5042.400	5.041	38.829	25.170
1000.212	5109.250	5.108	39.836	25.170
1000.212	5257.275	5.256	40.833	25.140
1000.212	5204.750	5.204	41.838	25.120
1000.212	5195.200	5.194	42.832	25.140
1000.212	5128.350	5.127	43.834	25.160
1000.212	5042.400	5.041	44.830	25.180
1000.212	4966.000	4.965	45.835	25.200
1000.212	4903.925	4.903	46.838	25.220
1000.212	4837.075	4.836	47.832	25.210
1000.212	4813.200	4.812	48.829	25.230
1000.212	4770.225	4.769	49.834	25.230
1000.212	4732.025	4.731	50.833	25.200
1000.212	4708.150	4.707	51.832	25.180
1000.212	4660.400	4.659	52.841	25.180
1000.212	4641.300	4.640	53.838	25.170
1000.212	4626.975	4.626	54.841	25.170
1000.212	4622.200	4.621	55.829	25.170
1000.212	4626.975	4.626	56.841	25.220
1000.212	4655.625	4.655	57.828	25.260
1000.212	4655.625	4.655	58.836	25.270
1000.212	2874.550	2.874	60.677	25.280

H-10
.000	52.525	∞	.496	24.760
9.626	1012.300	105.166	3.135	24.740
9.626	1222.400	126.993	5.212	24.750
9.626	1251.050	129.970	7.306	24.810
9.626	1279.700	132.946	9.399	24.920
9.626	1298.800	134.931	11.507	24.860
9.626	1289.250	133.938	13.601	24.880
9.626	1322.675	137.411	15.712	24.910
9.626	1313.125	136.419	17.834	24.900
9.626	1274.925	132.450	19.962	24.900
9.626	1284.475	133.442	22.074	24.860
9.626	1284.475	133.442	24.178	24.850
9.626	1284.475	133.442	26.269	24.840
9.626	1279.700	132.946	28.362	24.810
9.626	1279.700	132.946	30.502	24.810
1000.212	2893.650	2.893	32.516	24.880
1000.212	4287.950	4.287	33.423	24.890
1000.212	4512.375	4.511	34.338	24.900
1000.212	4712.925	4.712	35.233	24.900
1000.212	4798.875	4.798	36.133	24.950
1000.212	4698.600	4.698	37.032	24.970
1000.212	5090.150	5.089	37.932	24.970
1000.212	4837.075	4.836	38.826	24.970
1000.212	4011.000	4.010	39.728	24.980
1000.212	3509.625	3.509	40.628	24.960
1000.212	3490.525	3.490	41.545	24.910
1000.212	3991.900	3.991	42.448	24.900
1000.212	4536.250	4.535	43.340	24.920
1000.212	4159.025	4.158	44.235	24.940
1000.212	3810.450	3.810	45.133	24.950
1000.212	3619.450	3.619	46.042	24.960
1000.212	3533.500	3.533	46.942	24.980
1000.212	3423.675	3.423	47.846	24.990
1000.212	3629.000	3.628	48.753	25.000
1000.212	3686.300	3.686	49.665	25.000
1000.212	3538.275	3.538	50.563	25.030
1000.212	3375.925	3.375	51.462	25.030
1000.212	3371.150	3.370	52.365	25.050
1000.212	3289.975	3.289	53.259	25.050
1000.212	3027.350	3.027	54.159	25.060
1000.212	2664.450	2.664	55.063	25.060
1000.212	2697.875	2.697	55.962	25.070
1000.212	2497.325	2.497	56.859	25.080
1000.212	2449.575	2.449	57.761	25.080
1000.212	2358.850	2.358	58.657	25.080
1000.212	2315.875	2.315	60.108	25.070

H-4
.000	57.300	∞	.514	25.080
9.626	931.125	96.733	2.233	25.100
9.626	1122.125	116.576	3.131	25.030
9.626	1122.125	116.576	4.026	25.050
9.626	1136.450	118.064	4.924	25.050
9.626	1126.900	117.072	5.824	25.040
9.626	1141.225	118.560	6.725	24.970
9.626	1131.675	117.568	7.627	24.990
9.626	1131.675	117.568	8.527	24.980
9.626	1136.450	118.064	9.421	24.930
9.626	1136.450	118.064	10.318	24.920
9.626	1136.450	118.064	11.215	24.920
9.626	1141.225	118.560	12.106	24.990
9.626	1141.225	118.560	13.001	24.940
9.626	1155.550	120.049	13.903	24.940
